RecordID,Year,Month,Name,Value
386,2011,2,Input_#3_P_LK98,1698408.33333333
386,2011,2,Input_#3_P_NLP3,1261540
387,2011,3,RM Category,20 rm
387,2011,3,C.LK98,242
387,2011,3,P.LK98,2292208
387,2011,3,C.1K,44
387,2011,3,D.1K,424292
387,2011,3,C.NLP3,198
387,2011,3,P.NLP3,1867916
387,2011,3,C_1K,33.3333333333333
387,2011,3,C_LK98,186.666666666667
387,2011,3,C_NLP3,153.333333333333
387,2011,3,D_1K,321219.333333333
387,2011,3,P_LK98,1730099.33333333
387,2011,3,P_NLP3,1408880
387,2011,3,Input_#3_C_1K,42.3333333333333
387,2011,3,Input_#3_C_LK98,193.666666666667
387,2011,3,Input_#3_C_NLP3,151.333333333333
387,2011,3,Input_#3_D_1K,404051
387,2011,3,Input_#3_P_LK98,1751341.66666667
387,2011,3,Input_#3_P_NLP3,1347290.66666667
388,2011,4,RM Category,20 rm
388,2011,4,C.LK98,206
388,2011,4,P.LK98,1790014
388,2011,4,C.1K,30
388,2011,4,D.1K,290370
388,2011,4,C.NLP3,176
388,2011,4,P.NLP3,1499644
388,2011,4,C_1K,32
388,2011,4,C_LK98,190.666666666667
388,2011,4,C_NLP3,158.666666666667
388,2011,4,D_1K,311597.333333333
388,2011,4,P_LK98,1735756.66666667
388,2011,4,P_NLP3,1424159.33333333
388,2011,4,Input_#3_C_1K,39.6666666666667
388,2011,4,Input_#3_C_LK98,194.666666666667
388,2011,4,Input_#3_C_NLP3,155
388,2011,4,Input_#3_D_1K,379817
388,2011,4,Input_#3_P_LK98,1759064.33333333
388,2011,4,Input_#3_P_NLP3,1379247.33333333
389,2011,5,RM Category,20 rm
389,2011,5,C.LK98,208
389,2011,5,P.LK98,1993330
389,2011,5,C.1K,48
389,2011,5,D.1K,459696
389,2011,5,C.NLP3,160
389,2011,5,P.NLP3,1533634
389,2011,5,C_1K,40.6666666666667
389,2011,5,C_LK98,218.666666666667
389,2011,5,C_NLP3,178
389,2011,5,D_1K,391452.666666667
389,2011,5,P_LK98,2025184
389,2011,5,P_NLP3,1633731.33333333
389,2011,5,Input_#3_C_1K,39.3333333333333
389,2011,5,Input_#3_C_LK98,198.333333333333
389,2011,5,Input_#3_C_NLP3,159
389,2011,5,Input_#3_D_1K,378743
389,2011,5,Input_#3_P_LK98,1819364.66666667
389,2011,5,Input_#3_P_NLP3,1440621.66666667
390,2011,6,RM Category,20 rm
390,2011,6,C.LK98,222
390,2011,6,P.LK98,2101230
390,2011,6,C.1K,64
390,2011,6,D.1K,634300
390,2011,6,C.NLP3,158
390,2011,6,P.NLP3,1466930
390,2011,6,C_1K,47.3333333333333
390,2011,6,C_LK98,212
390,2011,6,C_NLP3,164.666666666667
390,2011,6,D_1K,461455.333333333
390,2011,6,P_LK98,1961524.66666667
390,2011,6,P_NLP3,1500069.33333333
390,2011,6,Input_#3_C_1K,40.3333333333333
390,2011,6,Input_#3_C_LK98,199.333333333333
390,2011,6,Input_#3_C_NLP3,159
390,2011,6,Input_#3_D_1K,391337.333333333
390,2011,6,Input_#3_P_LK98,1845812
390,2011,6,Input_#3_P_NLP3,1454474.66666667
391,2011,7,RM Category,20 rm
391,2011,7,C.LK98,246
391,2011,7,P.LK98,2130950
391,2011,7,C.1K,58
391,2011,7,D.1K,502284
391,2011,7,C.NLP3,188
391,2011,7,P.NLP3,1628666
391,2011,7,C_1K,56.6666666666667
391,2011,7,C_LK98,225.333333333333
391,2011,7,C_NLP3,168.666666666667
391,2011,7,D_1K,532093.333333333
391,2011,7,P_LK98,2075170
391,2011,7,P_NLP3,1543076.66666667
391,2011,7,Input_#3_C_1K,44.3333333333333
391,2011,7,Input_#3_C_LK98,208
391,2011,7,Input_#3_C_NLP3,163.666666666667
391,2011,7,Input_#3_D_1K,421845.333333333
391,2011,7,Input_#3_P_LK98,1905463.33333333
391,2011,7,Input_#3_P_NLP3,1483618
392,2011,8,RM Category,20 rm
392,2011,8,C.LK98,222
392,2011,8,P.LK98,2071754
392,2011,8,C.1K,60
392,2011,8,D.1K,605420
392,2011,8,C.NLP3,162
392,2011,8,P.NLP3,1466334
392,2011,8,C_1K,60.6666666666667
392,2011,8,C_LK98,230
392,2011,8,C_NLP3,169.333333333333
392,2011,8,D_1K,580668
392,2011,8,P_LK98,2101311.33333333
392,2011,8,P_NLP3,1520643.33333333
392,2011,8,Input_#3_C_1K,50.6666666666667
392,2011,8,Input_#3_C_LK98,224.333333333333
392,2011,8,Input_#3_C_NLP3,173.666666666667
392,2011,8,Input_#3_D_1K,486060.333333333
392,2011,8,Input_#3_P_LK98,2063247.66666667
392,2011,8,Input_#3_P_NLP3,1577187.33333333
393,2011,9,RM Category,20 rm
393,2011,9,C.LK98,272
393,2011,9,P.LK98,2403320
393,2011,9,C.1K,40
393,2011,9,D.1K,422782
393,2011,9,C.NLP3,232
393,2011,9,P.NLP3,1980538
393,2011,9,C_1K,52.6666666666667
393,2011,9,C_LK98,246.666666666667
393,2011,9,C_NLP3,194
393,2011,9,D_1K,510162
393,2011,9,P_LK98,2202008
393,2011,9,P_NLP3,1691846
393,2011,9,Input_#3_C_1K,50
393,2011,9,Input_#3_C_LK98,229.333333333333
393,2011,9,Input_#3_C_NLP3,179.333333333333
393,2011,9,Input_#3_D_1K,485808.666666667
393,2011,9,Input_#3_P_LK98,2081766.33333333
393,2011,9,Input_#3_P_NLP3,1595957.66666667
394,2011,10,RM Category,20 rm
394,2011,10,C.LK98,224
394,2011,10,P.LK98,2226302
394,2011,10,C.1K,36
394,2011,10,D.1K,362730
394,2011,10,C.NLP3,188
394,2011,10,P.NLP3,1863572
394,2011,10,C_1K,45.3333333333333
394,2011,10,C_LK98,239.333333333333
394,2011,10,C_NLP3,194
394,2011,10,D_1K,463644
394,2011,10,P_LK98,2233792
394,2011,10,P_NLP3,1770148
394,2011,10,Input_#3_C_1K,51
394,2011,10,Input_#3_C_LK98,232.333333333333
394,2011,10,Input_#3_C_NLP3,181.333333333333
394,2011,10,Input_#3_D_1K,497868.666666667
394,2011,10,Input_#3_P_LK98,2154481
394,2011,10,Input_#3_P_NLP3,1656612.33333333
395,2011,11,RM Category,20 rm
395,2011,11,C.LK98,268
395,2011,11,P.LK98,2732972
395,2011,11,C.1K,58
395,2011,11,D.1K,479138
395,2011,11,C.NLP3,210
395,2011,11,P.NLP3,2253834
395,2011,11,C_1K,44.6666666666667
395,2011,11,C_LK98,254.666666666667
395,2011,11,C_NLP3,210
395,2011,11,D_1K,421550
395,2011,11,P_LK98,2454198
395,2011,11,P_NLP3,2032648
395,2011,11,Input_#3_C_1K,52.6666666666667
395,2011,11,Input_#3_C_LK98,242.333333333333
395,2011,11,Input_#3_C_NLP3,189.666666666667
395,2011,11,Input_#3_D_1K,501109
395,2011,11,Input_#3_P_LK98,2277754.66666667
395,2011,11,Input_#3_P_NLP3,1776645.66666667
396,2011,12,RM Category,20 rm
396,2011,12,C.LK98,278
396,2011,12,P.LK98,2610650
396,2011,12,C.1K,70
396,2011,12,D.1K,666440
396,2011,12,C.NLP3,208
396,2011,12,P.NLP3,1944210
396,2011,12,C_1K,54.6666666666667
396,2011,12,C_LK98,256.666666666667
396,2011,12,C_NLP3,202
396,2011,12,D_1K,502769.333333333
396,2011,12,P_LK98,2523308
396,2011,12,P_NLP3,2020538.66666667
396,2011,12,Input_#3_C_1K,53.6666666666667
396,2011,12,Input_#3_C_LK98,251.666666666667
396,2011,12,Input_#3_C_NLP3,198
396,2011,12,Input_#3_D_1K,506465.666666667
396,2011,12,Input_#3_P_LK98,2362658
396,2011,12,Input_#3_P_NLP3,1856192.33333333
397,2012,1,RM Category,20 rm
397,2012,1,C.LK98,224
397,2012,1,P.LK98,2094904
397,2012,1,C.1K,68
397,2012,1,D.1K,661698
397,2012,1,C.NLP3,156
397,2012,1,P.NLP3,1433206
397,2012,1,C_1K,65.3333333333333
397,2012,1,C_LK98,256.666666666667
397,2012,1,C_NLP3,191.333333333333
397,2012,1,D_1K,602425.333333333
397,2012,1,P_LK98,2479508.66666667
397,2012,1,P_NLP3,1877083.33333333
397,2012,1,Input_#3_C_1K,55.3333333333333
397,2012,1,Input_#3_C_LK98,248
397,2012,1,Input_#3_C_NLP3,192.666666666667
397,2012,1,Input_#3_D_1K,533034.666666667
397,2012,1,Input_#3_P_LK98,2356650.33333333
397,2012,1,Input_#3_P_NLP3,1823615.66666667
398,2012,2,RM Category,20 rm
398,2012,2,C.LK98,262
398,2012,2,P.LK98,2638706
398,2012,2,C.1K,46
398,2012,2,D.1K,436722
398,2012,2,C.NLP3,216
398,2012,2,P.NLP3,2201984
398,2012,2,C_1K,61.3333333333333
398,2012,2,C_LK98,254.666666666667
398,2012,2,C_NLP3,193.333333333333
398,2012,2,D_1K,588286.666666667
398,2012,2,P_LK98,2448086.66666667
398,2012,2,P_NLP3,1859800
398,2012,2,Input_#3_C_1K,53
398,2012,2,Input_#3_C_LK98,254.666666666667
398,2012,2,Input_#3_C_NLP3,201.666666666667
398,2012,2,Input_#3_D_1K,504918.333333333
398,2012,2,Input_#3_P_LK98,2451142.33333333
398,2012,2,Input_#3_P_NLP3,1946224
399,2012,3,RM Category,20 rm
399,2012,3,C.LK98,274
399,2012,3,P.LK98,2495426
399,2012,3,C.1K,44
399,2012,3,D.1K,400884
399,2012,3,C.NLP3,230
399,2012,3,P.NLP3,2094542
399,2012,3,C_1K,52.6666666666667
399,2012,3,C_LK98,253.333333333333
399,2012,3,C_NLP3,200.666666666667
399,2012,3,D_1K,499768
399,2012,3,P_LK98,2409678.66666667
399,2012,3,P_NLP3,1909910.66666667
399,2012,3,Input_#3_C_1K,53.6666666666667
399,2012,3,Input_#3_C_LK98,255
399,2012,3,Input_#3_C_NLP3,201.333333333333
399,2012,3,Input_#3_D_1K,501268.666666667
399,2012,3,Input_#3_P_LK98,2466493.33333333
399,2012,3,Input_#3_P_NLP3,1965224.66666667
400,2012,4,RM Category,20 rm
400,2012,4,C.LK98,274
400,2012,4,P.LK98,2475398
400,2012,4,C.1K,94
400,2012,4,D.1K,844224
400,2012,4,C.NLP3,180
400,2012,4,P.NLP3,1631174
400,2012,4,C_1K,61.3333333333333
400,2012,4,C_LK98,270
400,2012,4,C_NLP3,208.666666666667
400,2012,4,D_1K,560610
400,2012,4,P_LK98,2536510
400,2012,4,P_NLP3,1975900
400,2012,4,Input_#3_C_1K,63.3333333333333
400,2012,4,Input_#3_C_LK98,263.333333333333
400,2012,4,Input_#3_C_NLP3,200
400,2012,4,Input_#3_D_1K,581517.666666667
400,2012,4,Input_#3_P_LK98,2508009.33333333
400,2012,4,Input_#3_P_NLP3,1926491.66666667
401,2012,5,RM Category,20 rm
401,2012,5,C.LK98,284
401,2012,5,P.LK98,2667898
401,2012,5,C.1K,20
401,2012,5,D.1K,233318
401,2012,5,C.NLP3,264
401,2012,5,P.NLP3,2434580
401,2012,5,C_1K,52.6666666666667
401,2012,5,C_LK98,277.333333333333
401,2012,5,C_NLP3,224.666666666667
401,2012,5,D_1K,492808.666666667
401,2012,5,P_LK98,2546240.66666667
401,2012,5,P_NLP3,2053432
401,2012,5,Input_#3_C_1K,57
401,2012,5,Input_#3_C_LK98,266
401,2012,5,Input_#3_C_NLP3,209
401,2012,5,Input_#3_D_1K,540547.666666667
401,2012,5,Input_#3_P_LK98,2497163.66666667
401,2012,5,Input_#3_P_NLP3,1956616
402,2012,6,RM Category,20 rm
402,2012,6,C.LK98,300
402,2012,6,P.LK98,2893146
402,2012,6,C.1K,80
402,2012,6,D.1K,853200
402,2012,6,C.NLP3,220
402,2012,6,P.NLP3,2039946
402,2012,6,C_1K,64.6666666666667
402,2012,6,C_LK98,286
402,2012,6,C_NLP3,221.333333333333
402,2012,6,D_1K,643580.666666667
402,2012,6,P_LK98,2678814
402,2012,6,P_NLP3,2035233.33333333
402,2012,6,Input_#3_C_1K,58.6666666666667
402,2012,6,Input_#3_C_LK98,269.666666666667
402,2012,6,Input_#3_C_NLP3,211
402,2012,6,Input_#3_D_1K,571674.333333333
402,2012,6,Input_#3_P_LK98,2544246.33333333
402,2012,6,Input_#3_P_NLP3,1972572
403,2012,7,RM Category,20 rm
403,2012,7,C.LK98,260
403,2012,7,P.LK98,2551608
403,2012,7,C.1K,44
403,2012,7,D.1K,528992
403,2012,7,C.NLP3,216
403,2012,7,P.NLP3,2022616
403,2012,7,C_1K,48
403,2012,7,C_LK98,281.333333333333
403,2012,7,C_NLP3,233.333333333333
403,2012,7,D_1K,538503.333333333
403,2012,7,P_LK98,2704217.33333333
403,2012,7,P_NLP3,2165714
403,2012,7,Input_#3_C_1K,54.6666666666667
403,2012,7,Input_#3_C_LK98,275.666666666667
403,2012,7,Input_#3_C_NLP3,221
403,2012,7,Input_#3_D_1K,549556.666666667
403,2012,7,Input_#3_P_LK98,2620363.66666667
403,2012,7,Input_#3_P_NLP3,2070807
404,2012,8,RM Category,20 rm
404,2012,8,C.LK98,220
404,2012,8,P.LK98,2141516
404,2012,8,C.1K,44
404,2012,8,D.1K,494480
404,2012,8,C.NLP3,176
404,2012,8,P.NLP3,1647036
404,2012,8,C_1K,56
404,2012,8,C_LK98,260
404,2012,8,C_NLP3,204
404,2012,8,D_1K,625557.333333333
404,2012,8,P_LK98,2528756.66666667
404,2012,8,P_NLP3,1903199.33333333
404,2012,8,Input_#3_C_1K,54.3333333333333
404,2012,8,Input_#3_C_LK98,268.666666666667
404,2012,8,Input_#3_C_NLP3,214.333333333333
404,2012,8,Input_#3_D_1K,559183
404,2012,8,Input_#3_P_LK98,2537498.66666667
404,2012,8,Input_#3_P_NLP3,1978315.66666667
405,2012,9,RM Category,20 rm
405,2012,9,C.LK98,254
405,2012,9,P.LK98,2483778
405,2012,9,C.1K,50
405,2012,9,D.1K,592832
405,2012,9,C.NLP3,204
405,2012,9,P.NLP3,1890946
405,2012,9,C_1K,46
405,2012,9,C_LK98,244.666666666667
405,2012,9,C_NLP3,198.666666666667
405,2012,9,D_1K,538768
405,2012,9,P_LK98,2392300.66666667
405,2012,9,P_NLP3,1853532.66666667
405,2012,9,Input_#3_C_1K,55.3333333333333
405,2012,9,Input_#3_C_LK98,265.333333333333
405,2012,9,Input_#3_C_NLP3,210
405,2012,9,Input_#3_D_1K,591174.333333333
405,2012,9,Input_#3_P_LK98,2535557.33333333
405,2012,9,Input_#3_P_NLP3,1944383
406,2012,10,RM Category,20 rm
406,2012,10,C.LK98,274
406,2012,10,P.LK98,2596016
406,2012,10,C.1K,44
406,2012,10,D.1K,494818
406,2012,10,C.NLP3,230
406,2012,10,P.NLP3,2101198
406,2012,10,C_1K,46
406,2012,10,C_LK98,249.333333333333
406,2012,10,C_NLP3,203.333333333333
406,2012,10,D_1K,527376.666666667
406,2012,10,P_LK98,2407103.33333333
406,2012,10,P_NLP3,1879726.66666667
406,2012,10,Input_#3_C_1K,47
406,2012,10,Input_#3_C_LK98,265.333333333333
406,2012,10,Input_#3_C_NLP3,218.333333333333
406,2012,10,Input_#3_D_1K,532940
406,2012,10,Input_#3_P_LK98,2555660.33333333
406,2012,10,Input_#3_P_NLP3,2022720.33333333
407,2012,11,RM Category,20 rm
407,2012,11,C.LK98,260
407,2012,11,P.LK98,2409630
407,2012,11,C.1K,60
407,2012,11,D.1K,646704
407,2012,11,C.NLP3,200
407,2012,11,P.NLP3,1762926
407,2012,11,C_1K,51.3333333333333
407,2012,11,C_LK98,262.666666666667
407,2012,11,C_NLP3,211.333333333333
407,2012,11,D_1K,578118
407,2012,11,P_LK98,2496474.66666667
407,2012,11,P_NLP3,1918356.66666667
407,2012,11,Input_#3_C_1K,53.6666666666667
407,2012,11,Input_#3_C_LK98,261.333333333333
407,2012,11,Input_#3_C_NLP3,207.666666666667
407,2012,11,Input_#3_D_1K,601837.666666667
407,2012,11,Input_#3_P_LK98,2512615.66666667
407,2012,11,Input_#3_P_NLP3,1910778
408,2012,12,RM Category,20 rm
408,2012,12,C.LK98,262
408,2012,12,P.LK98,2474402
408,2012,12,C.1K,30
408,2012,12,D.1K,315886
408,2012,12,C.NLP3,232
408,2012,12,P.NLP3,2158516
408,2012,12,C_1K,44.6666666666667
408,2012,12,C_LK98,265.333333333333
408,2012,12,C_NLP3,220.666666666667
408,2012,12,D_1K,485802.666666667
408,2012,12,P_LK98,2493349.33333333
408,2012,12,P_NLP3,2007546.66666667
408,2012,12,Input_#3_C_1K,45.3333333333333
408,2012,12,Input_#3_C_LK98,255
408,2012,12,Input_#3_C_NLP3,209.666666666667
408,2012,12,Input_#3_D_1K,512285.333333333
408,2012,12,Input_#3_P_LK98,2442825
408,2012,12,Input_#3_P_NLP3,1930539.66666667
409,2013,1,RM Category,20 rm
409,2013,1,C.LK98,230
409,2013,1,P.LK98,2191832
409,2013,1,C.1K,62
409,2013,1,D.1K,667918
409,2013,1,C.NLP3,168
409,2013,1,P.NLP3,1523914
409,2013,1,C_1K,50.6666666666667
409,2013,1,C_LK98,250.666666666667
409,2013,1,C_NLP3,200
409,2013,1,D_1K,543502.666666667
409,2013,1,P_LK98,2358621.33333333
409,2013,1,P_NLP3,1815118.66666667
409,2013,1,Input_#3_C_1K,48.3333333333333
409,2013,1,Input_#3_C_LK98,250
409,2013,1,Input_#3_C_NLP3,201.666666666667
409,2013,1,Input_#3_D_1K,535439.666666667
409,2013,1,Input_#3_P_LK98,2382862.33333333
409,2013,1,Input_#3_P_NLP3,1847422.66666667
410,2013,2,RM Category,20 rm
410,2013,2,C.LK98,234
410,2013,2,P.LK98,2465852
410,2013,2,C.1K,52
410,2013,2,D.1K,717972
410,2013,2,C.NLP3,182
410,2013,2,P.NLP3,1747880
410,2013,2,C_1K,48
410,2013,2,C_LK98,242
410,2013,2,C_NLP3,194
410,2013,2,D_1K,567258.666666667
410,2013,2,P_LK98,2377362
410,2013,2,P_NLP3,1810103.33333333
410,2013,2,Input_#3_C_1K,49.6666666666667
410,2013,2,Input_#3_C_LK98,252.333333333333
410,2013,2,Input_#3_C_NLP3,202.666666666667
410,2013,2,Input_#3_D_1K,572688.333333333
410,2013,2,Input_#3_P_LK98,2436918.33333333
410,2013,2,Input_#3_P_NLP3,1864230
411,2013,3,RM Category,20 rm
411,2013,3,C.LK98,256
411,2013,3,P.LK98,2515576
411,2013,3,C.1K,36
411,2013,3,D.1K,416114
411,2013,3,C.NLP3,220
411,2013,3,P.NLP3,2099462
411,2013,3,C_1K,50
411,2013,3,C_LK98,240
411,2013,3,C_NLP3,190
411,2013,3,D_1K,600668
411,2013,3,P_LK98,2391086.66666667
411,2013,3,P_NLP3,1790418.66666667
411,2013,3,Input_#3_C_1K,47.3333333333333
411,2013,3,Input_#3_C_LK98,252.666666666667
411,2013,3,Input_#3_C_NLP3,205.333333333333
411,2013,3,Input_#3_D_1K,543235.333333333
411,2013,3,Input_#3_P_LK98,2442218
411,2013,3,Input_#3_P_NLP3,1898982.66666667
412,2013,4,RM Category,20 rm
412,2013,4,C.LK98,272
412,2013,4,P.LK98,2636232
412,2013,4,C.1K,46
412,2013,4,D.1K,466864
412,2013,4,C.NLP3,226
412,2013,4,P.NLP3,2169368
412,2013,4,C_1K,44.6666666666667
412,2013,4,C_LK98,254
412,2013,4,C_NLP3,209.333333333333
412,2013,4,D_1K,533650
412,2013,4,P_LK98,2539220
412,2013,4,P_NLP3,2005570
412,2013,4,Input_#3_C_1K,47.6666666666667
412,2013,4,Input_#3_C_LK98,252.333333333333
412,2013,4,Input_#3_C_NLP3,204.666666666667
412,2013,4,Input_#3_D_1K,538576.333333333
412,2013,4,Input_#3_P_LK98,2448920.66666667
412,2013,4,Input_#3_P_NLP3,1910344.33333333
413,2013,5,RM Category,20 rm
413,2013,5,C.LK98,264
413,2013,5,P.LK98,2732072
413,2013,5,C.1K,58
413,2013,5,D.1K,629324
413,2013,5,C.NLP3,206
413,2013,5,P.NLP3,2102748
413,2013,5,C_1K,46.6666666666667
413,2013,5,C_LK98,264
413,2013,5,C_NLP3,217.333333333333
413,2013,5,D_1K,504100.666666667
413,2013,5,P_LK98,2627960
413,2013,5,P_NLP3,2123859.33333333
413,2013,5,Input_#3_C_1K,47.3333333333333
413,2013,5,Input_#3_C_LK98,253
413,2013,5,Input_#3_C_NLP3,205.666666666667
413,2013,5,Input_#3_D_1K,535679.666666667
413,2013,5,Input_#3_P_LK98,2502661
413,2013,5,Input_#3_P_NLP3,1966981.33333333
414,2013,6,RM Category,20 rm
414,2013,6,C.LK98,228
414,2013,6,P.LK98,2215362
414,2013,6,C.1K,50
414,2013,6,D.1K,534792
414,2013,6,C.NLP3,178
414,2013,6,P.NLP3,1680570
414,2013,6,C_1K,51.3333333333333
414,2013,6,C_LK98,254.666666666667
414,2013,6,C_NLP3,203.333333333333
414,2013,6,D_1K,543660
414,2013,6,P_LK98,2527888.66666667
414,2013,6,P_NLP3,1984228.66666667
414,2013,6,Input_#3_C_1K,50.6666666666667
414,2013,6,Input_#3_C_LK98,247.333333333333
414,2013,6,Input_#3_C_NLP3,196.666666666667
414,2013,6,Input_#3_D_1K,572164
414,2013,6,Input_#3_P_LK98,2459487.66666667
414,2013,6,Input_#3_P_NLP3,1887323.66666667
415,2013,7,RM Category,20 rm
415,2013,7,C.LK98,252
415,2013,7,P.LK98,2544964
415,2013,7,C.1K,52
415,2013,7,D.1K,590388
415,2013,7,C.NLP3,200
415,2013,7,P.NLP3,1954576
415,2013,7,C_1K,53.3333333333333
415,2013,7,C_LK98,248
415,2013,7,C_NLP3,194.666666666667
415,2013,7,D_1K,584834.666666667
415,2013,7,P_LK98,2497466
415,2013,7,P_NLP3,1912631.33333333
415,2013,7,Input_#3_C_1K,49
415,2013,7,Input_#3_C_LK98,251
415,2013,7,Input_#3_C_NLP3,202
415,2013,7,Input_#3_D_1K,559242.333333333
415,2013,7,Input_#3_P_LK98,2518343
415,2013,7,Input_#3_P_NLP3,1959100.66666667
416,2013,8,RM Category,20 rm
416,2013,8,C.LK98,286
416,2013,8,P.LK98,2904100
416,2013,8,C.1K,56
416,2013,8,D.1K,620036
416,2013,8,C.NLP3,230
416,2013,8,P.NLP3,2284064
416,2013,8,C_1K,52.6666666666667
416,2013,8,C_LK98,255.333333333333
416,2013,8,C_NLP3,202.666666666667
416,2013,8,D_1K,581738.666666667
416,2013,8,P_LK98,2554808.66666667
416,2013,8,P_NLP3,1973070
416,2013,8,Input_#3_C_1K,49.6666666666667
416,2013,8,Input_#3_C_LK98,259.666666666667
416,2013,8,Input_#3_C_NLP3,210
416,2013,8,Input_#3_D_1K,542919.666666667
416,2013,8,Input_#3_P_LK98,2591384.33333333
416,2013,8,Input_#3_P_NLP3,2048464.66666667
417,2013,9,RM Category,20 rm
417,2013,9,C.LK98,266
417,2013,9,P.LK98,2589498
417,2013,9,C.1K,66
417,2013,9,D.1K,651384
417,2013,9,C.NLP3,200
417,2013,9,P.NLP3,1938114
417,2013,9,C_1K,58
417,2013,9,C_LK98,268
417,2013,9,C_NLP3,210
417,2013,9,D_1K,620602.666666667
417,2013,9,P_LK98,2679520.66666667
417,2013,9,P_NLP3,2058918
417,2013,9,Input_#3_C_1K,54.6666666666667
417,2013,9,Input_#3_C_LK98,261.333333333333
417,2013,9,Input_#3_C_NLP3,206.666666666667
417,2013,9,Input_#3_D_1K,582131.333333333
417,2013,9,Input_#3_P_LK98,2603704.66666667
417,2013,9,Input_#3_P_NLP3,2021573.33333333
418,2013,10,RM Category,20 rm
418,2013,10,C.LK98,278
418,2013,10,P.LK98,2855068
418,2013,10,C.1K,36
418,2013,10,D.1K,416898
418,2013,10,C.NLP3,242
418,2013,10,P.NLP3,2438170
418,2013,10,C_1K,52.6666666666667
418,2013,10,C_LK98,276.666666666667
418,2013,10,C_NLP3,224
418,2013,10,D_1K,562772.666666667
418,2013,10,P_LK98,2782888.66666667
418,2013,10,P_NLP3,2220116
418,2013,10,Input_#3_C_1K,53
418,2013,10,Input_#3_C_LK98,262.333333333333
418,2013,10,Input_#3_C_NLP3,209.333333333333
418,2013,10,Input_#3_D_1K,573803.666666667
418,2013,10,Input_#3_P_LK98,2640177.33333333
418,2013,10,Input_#3_P_NLP3,2066373.66666667
419,2013,11,RM Category,20 rm
419,2013,11,C.LK98,228
419,2013,11,P.LK98,2319514
419,2013,11,C.1K,48
419,2013,11,D.1K,547166
419,2013,11,C.NLP3,180
419,2013,11,P.NLP3,1772348
419,2013,11,C_1K,50
419,2013,11,C_LK98,257.333333333333
419,2013,11,C_NLP3,207.333333333333
419,2013,11,D_1K,538482.666666667
419,2013,11,P_LK98,2588026.66666667
419,2013,11,P_NLP3,2049544
419,2013,11,Input_#3_C_1K,51.3333333333333
419,2013,11,Input_#3_C_LK98,256.333333333333
419,2013,11,Input_#3_C_NLP3,205
419,2013,11,Input_#3_D_1K,560110.666666667
419,2013,11,Input_#3_P_LK98,2571417.66666667
419,2013,11,Input_#3_P_NLP3,2011307
420,2013,12,RM Category,20 rm
420,2013,12,C.LK98,306
420,2013,12,P.LK98,3191144
420,2013,12,C.1K,80
420,2013,12,D.1K,960222
420,2013,12,C.NLP3,226
420,2013,12,P.NLP3,2230922
420,2013,12,C_1K,54.6666666666667
420,2013,12,C_LK98,270.666666666667
420,2013,12,C_NLP3,216
420,2013,12,D_1K,641428.666666667
420,2013,12,P_LK98,2788575.33333333
420,2013,12,P_NLP3,2147146.66666667
420,2013,12,Input_#3_C_1K,56.3333333333333
420,2013,12,Input_#3_C_LK98,269.333333333333
420,2013,12,Input_#3_C_NLP3,213
420,2013,12,Input_#3_D_1K,631015.666666667
420,2013,12,Input_#3_P_LK98,2734048
420,2013,12,Input_#3_P_NLP3,2103032.33333333
421,2014,1,RM Category,20 rm
421,2014,1,C.LK98,268
421,2014,1,P.LK98,2639864
421,2014,1,C.1K,56
421,2014,1,D.1K,644174
421,2014,1,C.NLP3,212
421,2014,1,P.NLP3,1995690
421,2014,1,C_1K,61.3333333333333
421,2014,1,C_LK98,267.333333333333
421,2014,1,C_NLP3,206
421,2014,1,D_1K,717187.333333333
421,2014,1,P_LK98,2716840.66666667
421,2014,1,P_NLP3,1999653.33333333
421,2014,1,Input_#3_C_1K,57
421,2014,1,Input_#3_C_LK98,272
421,2014,1,Input_#3_C_NLP3,215
421,2014,1,Input_#3_D_1K,639980
421,2014,1,Input_#3_P_LK98,2749864.66666667
421,2014,1,Input_#3_P_NLP3,2109884.66666667
422,2014,2,RM Category,20 rm
422,2014,2,C.LK98,258
422,2014,2,P.LK98,2596066
422,2014,2,C.1K,32
422,2014,2,D.1K,395704
422,2014,2,C.NLP3,226
422,2014,2,P.NLP3,2200362
422,2014,2,C_1K,56
422,2014,2,C_LK98,277.333333333333
422,2014,2,C_NLP3,221.333333333333
422,2014,2,D_1K,666700
422,2014,2,P_LK98,2809024.66666667
422,2014,2,P_NLP3,2142324.66666667
422,2014,2,Input_#3_C_1K,53
422,2014,2,Input_#3_C_LK98,267.333333333333
422,2014,2,Input_#3_C_NLP3,214.333333333333
422,2014,2,Input_#3_D_1K,602591.333333333
422,2014,2,Input_#3_P_LK98,2698525.66666667
422,2014,2,Input_#3_P_NLP3,2095934.33333333
423,2014,3,RM Category,20 rm
423,2014,3,C.LK98,224
423,2014,3,P.LK98,2183574
423,2014,3,C.1K,38
423,2014,3,D.1K,428110
423,2014,3,C.NLP3,186
423,2014,3,P.NLP3,1755464
423,2014,3,C_1K,42
423,2014,3,C_LK98,250
423,2014,3,C_NLP3,208
423,2014,3,D_1K,489329.333333333
423,2014,3,P_LK98,2473168
423,2014,3,P_NLP3,1983838.66666667
423,2014,3,Input_#3_C_1K,48.3333333333333
423,2014,3,Input_#3_C_LK98,260.333333333333
423,2014,3,Input_#3_C_NLP3,212
423,2014,3,Input_#3_D_1K,565379
423,2014,3,Input_#3_P_LK98,2630871.66666667
